drugName,condition,review,rating,date,usefulCount
Latuda,Bipolar Disorde,"""I have been taking Latuda for about three weeks now for bipolar II.  I don&#039;t suffer too badly from it, mostly slight depression and irritability. Started week one on 40 mg and was still slightly depressed but not cranky. Upped it to 80 mg and am feeling sunshiny again. Positive attitude is back, interest in things, no longer cranky, more focused, more outgoing. The only MAJOR problem is I am sleepy all the time! I tried taking it at dinner, bedtime, and lunch. I pass out out at 8:30 at night, can&#039;t get up in the morning and fight to stay awake at my desk at work. I have read lots of other posts that people have said it passes after a month or so, I really hope so because otherwise its a great med. No other side effects for me.""",7,21-Mar-13,84
Latuda,Bipolar Disorde,"""I started taking Latuda on the 20 mg. starter dose and am now up to 40 mg. at night.  I also take 1200 mg. per day of Lithium.  I started taking Latuda because the Lithium was not quite controlling the hypomanic break-through events.  The Latuda is amazing.  I started noticing the change about 3 days into it.  The main thing is that I feel calm, the best I have felt in about 20 years.  It does not make me that sleepy, although I used to have trouble falling asleep, and now it is no problem.  It does make me hungry, which I have to fight all day.  I will take hungry over feeling like crap any day.""",10,24-Dec-15,43
Latuda,Bipolar Disorde,"""Latuda has saved my life. I have been on it for two years now and haven&#039;t had any bipolar symptoms in that time. I have Type I bipolar and prior to Latuda I had been suffering from severe mixed state, and very suicidal. I was starting to lose hope that I would ever get better. I have had a completely normal life for the past two years. I have had serious stress (huge events!) and have stayed stable through everything. This drug is a miracle. I haven&#039;t had any side effects that I can notice - I&#039;ve got issues with short term memory, but I don&#039;t know if that is a function of the bipolar itself or the meds. It&#039;s always been an issue. And for me, it isn&#039;t crippling, I just lose details.""",10,21-Apr-16,79
Latuda,Bipolar Disorde,"""I&#039;ve been struggling with Bipolar I rapid cycling for almost 10 untreated years. I&#039;ve had really bad depression to the point where I was a afraid to go outside, constant racing thoughts, extreme anxiety. I was sleeping about 3 hours a day at most, and overall I couldn&#039;t function at all. I started taking Laduta 20mg for a week then went to 40mg. Soon as I started taking the medicine, I noticed a big difference the next day. I feel more stable, my depression is gone, my anxiety is gone, suicide thoughts gone. I feel like my old self again, where I can function normally and do my everyday stuff on top of being happy. This medicine literally saved my life, and I want to say thank you to the pharmaceutical company that made this.""",10,6-Sep-13,115
Latuda,Schizophrenia,"""2 weeks ago I had a severe psychotic break despite both Abilify and Geodon. To avoid hospitalization, my doctor and I usually add Zyprexa, but I wanted to avoid the rapid weight gain, though it is otherwise a miracle drug. This time we tried Latuda. Within about 5 days my thoughts were much clearer, my energy higher, mood brighter. Overall Latuda seemed the medication I had been looking for: Zyprexa without side effects: no weight gain and no extreme sedation (in fact the opposite): I sleep fine at night. I do at times take a little Ativan, at night but not always. And I wake in the morning eager to rise and meet whatever the day brings. In short, I haven&#039;t felt better and more hopeful than this is a very long while.""",10,13-May-11,115
Latuda,Bipolar Disorde,"""For anyone setting on the fence about latuda please give it a try. Its new and has least side effects. After trying geodon, tegretol, abilify and others this past year and one other which suddenly made hair loss which was a side effect plus it really wasn&#039;t the best, I tried latuda, first week I felt confused etc. So I stopped taking it less than a week. Iam med sensitive big time, everyone suggested to try again for one month and I did and confused and forgetfulness etc passed in a weeks time and a month no side effects and I began to be my old self finally after two years. I&#039;m happy and feel great. No anxiety or depression now. Very clear and focused and not forgetful. Concentration is great.20mg pm. Cymbalta am 60mg. Hope I helped""",10,22-Sep-15,58
Latuda,Bipolar Disorde,"""I&#039;ve been taking Latuda 40mg once a day in the evening  for 1 month for BiPolar.  I had been on various meds throughout my life for depression started when I had postpartum with both my children.  I am 45 now and my children are 17/14. I was on was Lexapro for depressrion for quite sometime that seems to run its course with me. Oh was diagnosed with MS in 1992 so add that piece to the puzzel.As far as Latuda,  I have mixed feelings. It seems to help me with focus and cognitive deficiencies, which I could be MS related.  Depression is there but not as it was, but I still cry and at times stay in my head too long.  I seem to be more agitated with my children.  Ativan helps with Anxiety when needed. I will be seeing my psych tomorrow to discuss.""",7,27-Jun-13,36
Latuda,Bipolar Disorde,"""This has literally been a life saver.  I tried to taper off it twice and my mood became very volatile, that resolved once I went back on it.  Latuda in combination with lamotrigine has improved my quality of life immensely.""",10,22-Dec-16,29
Latuda,Bipolar Disorde,"""I have been on the medicine exactly 1 month for my Depression with severe anxiety . The first 3 weeks I was on 20mg, and the first week and a half was the absolute worst. Everything felt wrong, my relationship, my job, my whole life... but I have been feeling this way for quite some time... I also got very vivid dreams and nightmares. However after a week and a half (my boyfriend says this as well) it is like a light switched on inside my head and everything got better. Not fantastic but a whole lot better. Yeah there were issues in my life and my relationship has been rocky but I had optimism and felt love that I had not felt in a long time &lt;3
5 days ago, I was increased to 40mg and here comes the absolute worst again... but this time I KNOW it will get better. Don&#039;t give up!""",8,20-Apr-17,15
Latuda,Bipolar Disorde,"""I had tried every medication that my doctor gave me for bipolar disorder and none of them worked. Then they put me on latuda. It worked wonderful for me. I was on it for a year and a half. Then I got tired of the tremors. I have been off of it for over 6 months now and I still have the tremors. I&#039;m a diabetic and cause of the tremors I can&#039;t tell when my sugar is low. I also can&#039;t feel when it is high either. This medication works great for bipolar but the side effects suck.""",10,26-Aug-15,21
Latuda,Schizophrenia,"""I took Latuda for about 5 months. First two weeks at 20mg - worked fine. Thought clearer, overall better mood. Two weeks later I was bumped up to 40mg - problems ensued. Severe restlessness (akathisia). Was then bumped up to 80mg, then 120, then down to 100... the akathisia became more unbearable at every dose. That, and my brain started feeling overly stimulated and my body gained this sense of underlying fear. Plus, I gained TERRIBLE anxiety. I can verify the anxiety stemmed from the Latuda because I forgot to take my meds one night and it was gone by the following morning. I&#039;m giving Latuda a 6 because I know how it felt when it worked properly and I know it benefits many. Unfortunately, things just didn&#039;t work out for me big picture.""",6,14-Mar-17,12
Latuda,Bipolar Disorde,"""Med change epilum to latuda over 8 weeks.. Ok, the change started off great, I&#039;d been in bipolar depression for almost a year, after 2 days on latuda I was activated and over the moon happy, ok far far too happy.  First day was like ecstasy.  2 months past and everything was fine, I&#039;d come out of depression.. but the honeymoon took an abrupt ending when side effects / made it the most undesirable experience. 
Intense anxiety. dread, panic, restless legs, fear, suicidal thoughts (never had those before, ever)  back to the doc, changed dosage and combinations a couple of times under his supervision but it didn&#039;t work. Went completely off it and back to my long time friends seroquel xr &amp; epilum..""",3,25-Oct-16,23
Latuda,Bipolar Disorde,"""I am taking 900mg of lithium for bipolar and Seroquel. I was on 600mg and it made me gain 20 pounds in 3 weeks so I got off also due to high cholesterol. and I was put on Latuda last week. I threw up the 1st two days taking it and it was hell but now I&#039;m used to it and feel calm and sleep better. So far so good. Stopped gaining and now I don&#039;t care to eat as much. GREAT.""",5,17-Oct-11,53
Latuda,Bipolar Disorde,"""I have been on multiple medications over 20 years for Bipolar II/ depression.  I am currently on Vivactil which has worked in the past but gives a side effect of anxiety.  My doctor prescribed Latuda 6 months ago. I sleep well now but still have some anxiety. I have also gained 35 lbs while dieting and working out. I have almost no appetite, but am still gaining weight.  Mentally a 9, but cannot continue this because I am getting depressed and having back pain due to the weight gain.""",7,6-Oct-13,49
Latuda,Bipolar Disorde,"""Dr. decided to try Latuda. The side effects completely outweighed the benefits for me. For a while I was able to tolerate the headaches and nausea, and enjoyed the mood improvement. I was actually able to feel true happiness in happy situations. But it also affected my menstrual cycle to where I was experiencing a full week of cramps (not normal for me) and was 2 weeks late (also not normal for me). Then the nausea just became vomiting every time I took the pill. So I stopped it. I really wished it would work because I liked the happiness I experienced and no mania.""",2,7-Jul-15,12
Latuda,Bipolar Disorde,"""Worsted my situation, headache, difficulties to talk, suicidal, lethargic, SLOW and lost contact with reality. Worst drug I&#039;ve ever took.""",1,29-May-16,19
Latuda,Bipolar Disorde,"""I have been taking Latuda for 6 months and I am bipolar II. I also am on Wellbutrin. Overall the medication has made me feel better. But I now find that I am suffering from intense anxiety, which is terrible at night. I need to check with my doctor to see if this is a possible side effect.""",6,14-Oct-13,32
Latuda,Schizophrenia,"""you can go insane if you get off this drug cold-turkey and if your drinking/drugs inbetween you will end up at the hospital like me, i stopped using for 3 months now, the last few days have been a nightmare I was smoking weed while not taking latuda, and I had a depressive breakdown where i ended up in emergency twice in the past 4 days, i was so fatigued my eyes were shutting on their own and i thought i was going to die if i fall asleep, its a feeling of insanity dont mess around with this drug. Go step by step as your doctor tells you, overall the drug has its ups and downs some of the side effects are dreadfull, goodluck""",4,1-Nov-16,6
Latuda,Schizophrenia,"""I&#039;ve tried many antipsychotics in the past like Risperdal, Geodon, Abilify, Saphris and Seroquel. My favorite has to be Seroquel. Latuda compared to all atypical antipyschotics is better tolerated than most second generation atypicals and it doesn&#039;t have the drawback of extreme akethisia like Geodon. Also glucose and lipids levels changes where compared to that of placebo so I&#039;m happy to say this purchase was worth it.""",8,16-Jul-12,38
Latuda,Bipolar Disorde,"""I&#039;ve been taking 400mg of Lamictal a day for about 3 years now and my doctor suggested adding Latuda to the mix. When I first started taking 40 mg of Latuda I was getting a headache, which made me panic. So we cut it down to 10mg twice a week and it seems to be working well. Just enough to get by. As posted earlier I felt it kind of hard to get up in the morning when taking Latuda at night. I take it before bed in fear of having that panicky headache thing going on again.""",7,13-Aug-11,44
Latuda,Bipolar Disorde,"""I&#039;ve been taking 10mg of Latuda for two days now. I take it in the morning with breakfast, so I haven&#039;t experienced nausea. However, I do have more difficulty getting up in the morning, but once I&#039;m up, I seem to be more energetic than I have been in ages. Last night I was watching a comedy show on television and laughed so hard for so long it actually scared me. Like it was completely foreign to me to be express that level of happiness/giddiness. On the flip side, I&#039;ve noticed that I&#039;ve gained 4 pounds in two days, so that is totally freaking me out. I have always been a little overweight, so the idea of gaining more weight is untenable for me. I will be watching my weight over the next few days and see how it goes.""",8,25-May-15,46
Latuda,Bipolar Disorde,"""I was given Latuda after a psychotic manic episode. Despite the &quot;weight neutral&quot; claims, I gained 13 pounds. I am now weaning as my episode has cleared, and am moving onto Lamictal.

Here is a hint for everyone gaining weight from antipsychotics. They trick your body into being Type 2 Diabetic. This changes how your body responds to eating carbs. Cut the carbs, and you won&#039;t gain weight. Eat carbs, you most likely will.""",7,22-Feb-15,55
Latuda,Bipolar Disorde,"""I&#039;ve been on Latuda going on two months now and it&#039;s just not working. I&#039;m still depressed crying all the time, and have even been violent towards my boyfriend. Also very angry. The side effects are very bad for me since I don&#039;t have an appetite. But I was dealing with it. I tried and nothing. Desperately have to try something else.""",1,23-Feb-15,64
Latuda,Schizophrenia,"""I&#039;ve been on Latuda for 5 weeks now first week 20 mg second week 40 mg the third week 80 mg the fourth week 120 mg 5th week 160 mg. Side effects of sedation, constipation. It has not started to uplift my mood I wonder how long will it take for it to motivate me. No increase in my appetite thank God.""",4,14-Aug-17,5
Latuda,Bipolar Disorde,"""I have been battling bipolar the majority of my life. At one point I was on 8 different medications: lamictal, depakote, seroquel, elavil, neurontin, propranolol, a couple I can&#039;t think of.  My most recent doctor got me down to 3, the main one being Lithium. I began Latuda on 20mg for a week and now I&#039;m on my 4th day at 40mg. Today is my second day with adverse side effects...extreme nausea, loss of appetite and diarrhea.  I trust this will pass as it did the first few weeks with lithium.  I have to say that I&#039;m loving the med otherwise. I&#039;m quicker to smile and slower to anger...I nearly feel in control.  Make sure you take with food and expect to be less than 100% for a couple of weeks.""",8,25-Sep-15,37
Latuda,Schizophrenia,"""My wife started getting non-stop dark and intrusive thoughts. Diagnosis was psychotic depression or atypical bipolar depression with psychotic features. 

She took Latuda for three weeks, and it simply didn&#039;t work at all. The only thing good I can say is that she didn&#039;t suffer any side effects. She went from 20mg to 60mg.""",1,14-Dec-14,30
Latuda,Bipolar Disorde,"""I was on Latuda (started at 40mg and ended at 80mg) for about a month and a half before deciding to switch. The best thing about the Latuda was the significant decrease in my appetite, but that could have been an effect of removing Seroquel from my regimen. When I first started I had a very hard time sleeping due to restlessness but that went away with time. The main issues I had with Latuda were a feeling of &quot;numbness&quot; to the world around me (no desire to do anything or say anything), a definite decrease in my sex drive, and the cost. Neither of my insurance plans will cover it, so unfortunately, it&#039;s no longer an option. If you do decide to try it, take it with plenty of food, otherwise you may get nausea.""",6,23-Apr-14,91
Latuda,Bipolar Disorde,"""I have been taking Latuda for about 6 months for bipolar disorder. I was taking just Seroquel but had breakthrough anxiety and depression, so my psychiatrist added Latuda. It definitely has helped with my depression and anxiety. My big issue is I can only tolerate 10mg/day. Anything more than that and I have severe insomnia. Also, having to take it with 350 calories is a pain. I take it at lunch time. 10mg dose does not make me sleepy. I would warn anybody taking this medication to be careful when stopping it. I abruptly stopped it a few weeks ago and sunk into the worst, deepest, most God awful depression of my life. After a week, I started back on the Latuda and 6 days back on it, I&#039;m feeling better.""",7,18-Aug-17,21
Latuda,Bipolar Disorde,"""Good Experience overall. More motivated less depressed and no side effects. I take 30mg. You have to take it with food otherwise you&#039;d get nausea.""",8,25-Jan-16,27
Latuda,Bipolar Disorde,"""I started Latuda in 2014 which was the first time I had ever heard of it. I was given it because of my horrible bipolar depression and auditory hallucinations I believe it was 60 or 80 mg. It worked really well. My depression was getting better and everything was going on the right path. Than I started hearing things again so they increased my dose to 120 mg. I never heard anything again. I was always very unmotivated and tired lifeless so to say. Then I moved states and they wouldn&#039;t give me the 120 mg so they put me on 80 mg. I was terrified voices would come back but they never did. I had energy, motivation to do things, it was awesome! I have tried multiple like abilify, seroquel, but those literally knock me out since I am not manic.""",10,24-Jul-17,34
Latuda,Bipolar Disorde,"""I started Latuda about 4 months ago withgradually increases in dosage. This medication has been a wonderful. I have PTSD and bipolar anxiety/depression. I&#039;ve taken all the usual Meds depikote, Zoloft and many others with weight gain and other side effects more than I can mention. When it comes to latuda though I have had some restlessness but that only comes when I don&#039;t eat proper meals with it. Otherwise I find that with Trazadone and lamotrogine I sleep well and my  night terrors are better controlled. I love this medication.""",10,25-Feb-15,44
Latuda,Bipolar Disorde,"""Just started on this medication for bipolar II disorder and I also have borderline personality disorder according to the psychiatrists. I switched from abilify because I had a recent suicide attempt while on it. After starting latuda, I have not experienced any lows but it is hard to tell if it is the medication or the nature of my mood swings. Haven&#039;t felt hypomanic in quite a while however. Just note, it is important to take this med with at least 350 calories of food because that will allow the drug levels to reach an optimal concentration in your body, otherwise the drug is not doing too much. I am a pharmacist so I know quite a bit about drugs.""",7,13-Sep-16,48
Latuda,Bipolar Disorde,"""I have been on Latuda for over 1 year. I am on 40 mg now. I have become very mean to everyone.  My family has pretty much disowned me. They told me that I should be able to control myself since I know there is a problem.  I have had a hard time getting my doctor to take me off of it. I will show her these reviews tomorrow.""",6,15-Jul-17,6
Latuda,Borderline Personality Disorde,"""Been taking Latuda for about 3 months total, although in between I stopped after 2 weeks during the 1st month for no reason, then started up again after another 2 weeks. This time I&#039;m taking it everyday. I decided to give it a real chance and so glad that I did. The biggest difference is the relationship I now have with my 3 year old daughter. Before because of my borderline disorder I was so on edge and stressed out, I would lose my cool easily over little things. I&#039;d yell or cry when even a little frustrated. It was probably like walking on eggshells around mommy to her. No more of that though. I have almost completely changed the way I am around her, no more mean mommy. Just happy and calm now!""",8,14-Sep-11,53
Latuda,Bipolar Disorde,"""I&#039;ve been on latuda for about two months. I had been taking Risperdal and Lamictal for years and while I was getting by I wasn&#039;t in such a great mood often. Shortly after taking this I noticed I felt much happier and my therapist and girlfriend both said I seem less inhibited and in a better mood. It&#039;s not like I&#039;m manic and I don&#039;t feel like the happiness is some artificial shot in the arm. I&#039;m perfectly lucid and at peace with things most of the time. That all being said I also have more frequent mood swings. The swings aren&#039;t as bad as when I&#039;m off meds, but I do feel pretty down about 10 to 20 times a month with episodes lasting various amounts of time. I&#039;m currently taking 20mg latuda and 300mg Lamictal.""",8,7-Jan-17,26
Latuda,Bipolar Disorde,"""I consider this drug, which I&#039;ve been on since 2012, the backbone of my psychiatric treatment, although my regimen also includes Lamictal and Wellbutrin. When I first took it I was shocked because the next day I went to the gym to work out, something I hadn&#039;t been able to do/enjoy in quite some time due to anhedonia. Initially as my doctor had me titrating up I experienced some TD at night, but that soon abated. Now, at 80 mg nightly, I still rely on this medication to keep me functional. It didn&#039;t put weight on me either. I had some issues with health insurance this year and was forced to go off of it and boy did I feel a difference. It really lifts my depression. Thank God I&#039;m back on it again.""",10,5-May-17,26
Latuda,Bipolar Disorde,"""I&#039;ve been taking Latuda for about 3 months now for Bipolar II disorder. At first, I started out at 20 mg, and gradually increased to 80 mg. I was in a deep depression, so even within weeks of taking Latuda, I didn&#039;t feel that much better. Once my doc switched me to 80 mg, I slowly started climbing out of my depression. It was a slow recovery, but it worked. I am now 80% depression-symptom free and I feel like I&#039;m back to my old self. I am able to function much better at work and life in general. I had restlessness as a side-effect for some time, but it slowly went away. I usually take Latuda before bedtime and haven&#039;t experienced any other side effects.""",9,21-Oct-16,51
Latuda,Bipolar Disorde,"""I took latuda for a little over a year and I had so many side effects. I was so tired all the time, I couldn&#039;t function at work and I was a cashier, my throat got smaller, I would gag brushing my teeth and I used to be able to take 3 pills at once without a problem. When I was on latuda I could barely swallow one and I still gagged. I had memory loss, weight gain. I was miserable and I couldn&#039;t figure out why. Then I realised that it was latuda. So, I got weaned off of it and I felt 10 million times better, I lost 50lbs since I&#039;ve been off of it, I can function again, my memory is slowly coming back and I don&#039;t gag when I brush my teeth and I can swallow more than one pill without gagging.""",1,13-Sep-17,13
Latuda,Bipolar Disorde,"""I have been on Latuda 40mg since January 2012. I was prescribed it to help me sleep because I suffer with a severe case of insomnia. I had tried many different types of medicines to help knock me out. My Dr had tried Saphris but I was experiencing all the severe side effects. So my Dr discontinued that medicine and started me on Latuda 40mg. The medicine worked very well with my mood swings and insomnia. It wasn&#039;t until the past couple weeks that I haven&#039;t been able to sleep anymore. So my Doctor decided to increase my dosage to 80mg. I&#039;m on night one but its 4:30am and still not sleeping. I&#039;m also on Depakote and Lexapro.""",7,21-Jul-12,25
Latuda,Schizophrenia,"""After a casual conference with the people arguing in my head, we decided to give Latuda a try.  My first 20mg pill went down my esophagus without any problems whatsoever.  I have high hopes for this drug therapy.  Blessed Be.""",10,5-Sep-15,29
Latuda,Schizoaffective Disorde,"""Great medicine!  I have tried Risperdal, Seroquel, Zyprexa, Trazadone, and more... and landing on Latuda was a blessing.  Between it in the evening and Lamictal in the morning, I am right as rain.  Only complaint is the nausea - but this can be avoided by drinking strong lemon water with the 350 calories you must consume along with your dose.  And avoid any foods or herbs or teas that interact with the CYP3A4 liver enzyme, to stay liver and heart healthy.  That&#039;s it!""",9,2-Jan-13,40
Latuda,Bipolar Disorde,"""I have Bipolar depression, schizo effective disorder and PTSD with lots of anxiety. I have been on probably all of the antipsychotics and Latuda is the best so far. I take Klonopin and Viibryd as well.  I also have diabetes which makes it hard to find the right medication as most antipsychotics raise your sugar. Latuda has not raised my sugar. I have even lost 20 lbs. The only thing I don&#039;t like about Latuda is it makes me feel weak. I have been on for 6 months now. I have no appetite most of the time which in turn makes my sugar drop to low. I do feel more normal on this but I wish there was something even better. I have the card to get Latuda for only 25.00 if you have insurance.""",8,8-Nov-14,40
Latuda,Bipolar Disorde,"""Been on latuda for 6 weeks and seen no  improvement with my depression. Still have suicidal thoughts and zero energy.""",1,8-Dec-15,14
Latuda,Bipolar Disorde,"""I took Latuda 40 mg for a week and then 80 the next week. I had to stop halfway through week 2 because I wasn&#039;t sleeping and I was feeling more agitated. Actually, it made my bipolar worse. I was up and down and up and down within a matter of minutes. """,1,6-Dec-12,47
Latuda,Bipolar Disorde,"""This med did nothing for my Bipolar 1 disorder. It&#039;s very expensive if you do not have medical coverage""",1,9-Jun-15,18
Latuda,Bipolar Disorde,"""I took this, started at 60 mg. Caused severe restlessness and lack of sleep. Felt like I had tachycardia going on but didn&#039;t. switched down to 30 mg without doctors consent and don&#039;t get restless or have the feeling in my chest as bad. It&#039;s been a little over a week wish I had better idea on if it&#039;s working or not.""",5,23-Sep-14,52
Latuda,Bipolar Disorde,"""Started Latuda several months ago.  I couldn&#039;t be happier.  This medication is changing my life ( years of instability).  Up to 80mg daily.  The only side effect I notice is weight loss; which is fine by me.""",10,15-Oct-16,44
